Sort,SampleSite_ID,SamplePoint_ID,ApproximateAddress,Park_Name,City,Year_Built,Parcel_Number,Latitude,Longitude,Adjusted_Lat,Adjusted_Long,Land_Use,Demolition_Type,Point_Notes,Soil_Series,SamplePoint_ID,Soil_Series,MapUnit,MapUnit_Key,SurveyArea,MapUnitName,MapUnit_Logic
2534,PORS14,PORP46,Presumpscot Elementary,Presumpscot Elementary,Portland,,,43.6847,-70.2601,43.6847,-70.2601,School,,,Lamoine,PORP46,Lamoine,BuB,315669,ME005,"Lamoine silt loam, 3 to 8 percent slopes",Lamoine map unit that contains the point.
2535,PORS14,PORP47,Presumpscot Elementary,Presumpscot Elementary,Portland,,,43.6847,-70.2601,43.6847,-70.2601,School,,,Lamoine,PORP47,Lamoine,BuB,315669,ME005,"Lamoine silt loam, 3 to 8 percent slopes",Lamoine map unit that contains the point.
2536,PORS14,PORP48,Presumpscot Elementary,Presumpscot Elementary,Portland,,,43.6847,-70.2601,43.6847,-70.2601,School,,,Lamoine,PORP48,Lamoine,BuB,315669,ME005,"Lamoine silt loam, 3 to 8 percent slopes",Lamoine map unit that contains the point.
2537,PORS15,PORP49,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP49,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2544,PORS15,PORP50,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP50,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2545,PORS15,PORP51,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP51,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2546,PORS15,PORP52,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP52,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2547,PORS15,PORP53,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP53,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2548,PORS15,PORP54,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP54,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2549,PORS15,PORP55,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP55,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2550,PORS15,PORP56,Riverton School,Riverton School,Portland,,,43.6954,-70.3110,43.6954,-70.3110,School,,,Deerfield,PORP56,Deerfield,DeB,315679,ME005,"Deerfield loamy sand, 3 to 8 percent slopes",Most common and widespread Deerfield map unit near point.
2551,PORS16,PORP57,PATHS,PATHS,Portland,,,43.6967,-70.2949,43.6967,-70.2949,School,,,Hollis,PORP57,Hollis,HrB,315700,ME005,"Hollis fine sandy loam, 3 to 8 percent slopes",Hollis map unit that contains the point.
2559,PORS17,PORP58,Evergreen Cemetary,Evergreen Cemetary,Portland,,,43.6785,-70.2945,43.6785,-70.2945,Road Shoulder,,,Windsor,PORP58,Windsor,WmB,315745,ME005,"Windsor loamy sand, 0 to 8 percent slopes",Windsor map unit that contains the point.
2565,PORS17,PORP59,Evergreen Cemetary,Evergreen Cemetary,Portland,,,43.6785,-70.2945,43.6785,-70.2945,Road Shoulder,,,Windsor,PORP59,Windsor,WmB,315745,ME005,"Windsor loamy sand, 0 to 8 percent slopes",Windsor map unit that contains the point.
2566,PORS18,PORP60,Deering High School,Deering High School,Portland,,,43.6735,-70.2983,43.6735,-70.2983,School,,,Scantic,PORP60,Scantic,Sn,315733,ME005,"Scantic silt loam, 0 to 3 percent slopes",Scantic map unit that contains the point.
2573,PORS18,PORP61,Deering High School,Deering High School,Portland,,,43.6735,-70.2983,43.6735,-70.2983,School,,,Scantic,PORP61,Scantic,Sn,315733,ME005,"Scantic silt loam, 0 to 3 percent slopes",Scantic map unit that contains the point.
2574,PORS18,PORP62,Deering High School,Deering High School,Portland,,,43.6735,-70.2983,43.6735,-70.2983,School,,,Scantic,PORP62,Scantic,Sn,315733,ME005,"Scantic silt loam, 0 to 3 percent slopes",Scantic map unit that contains the point.
2575,PORS19,PORP63,Sagamore Village,Sagamore Village,Portland,,,43.6762,-70.3198,43.6762,-70.3198,Passive Lawn,,,Swanton,PORP63,Swanton,Sz,315739,ME005,Swanton fine sandy loam,Swanton map unit that contains the point.
2582,PORS19,PORP64,Sagamore Village,Sagamore Village,Portland,,,43.6762,-70.3198,43.6762,-70.3198,Passive Lawn,,,Swanton,PORP64,Swanton,Sz,315739,ME005,Swanton fine sandy loam,Swanton map unit that contains the point.
2583,PORS19,PORP65,Sagamore Village,Sagamore Village,Portland,,,43.6762,-70.3198,43.6762,-70.3198,Passive Lawn,,,Swanton,PORP65,Swanton,Sz,315739,ME005,Swanton fine sandy loam,Swanton map unit that contains the point.
2584,PORS20,PORP66,Wayneflete,Wayneflete,Portland,,,43.6457,-70.2696,43.6457,-70.2696,School Field,,,Hinckley,PORP66,Hinckley,HlB,315694,ME005,"Hinckley loamy sand, 3 to 8 percent slopes",Hinckley map unit that contains the point.
2592,PORS20,PORP67,Wayneflete,Wayneflete,Portland,,,43.6457,-70.2696,43.6457,-70.2696,School Field,,,Hinckley,PORP67,Hinckley,HlB,315694,ME005,"Hinckley loamy sand, 3 to 8 percent slopes",Hinckley map unit that contains the point.
2596,CAS1,CAP1,Front Street,Front Street,Camden,,,39.9494,-75.1259,39.9494,-75.1259,Garden,,,Buddtown,CAP1,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2604,CAS2,CAP2,29th Street,29th Street,Camden,,,39.9595,-75.0926,39.9595,-75.0926,Rain Garden,,,Freehold,CAP2,Freehold,FrpB,710862,NJ007,"Freehold-Downer-Urban land complex, 0 to 5 percent slopes",Largest and most common Freehold map unit near point.
2612,CAS3,CAP3,St Anthony's,St Anthony's,Camden,,,39.9572,-75.0909,39.9572,-75.0909,Rain Garden,,,Freehold,CAP3,Freehold,FrpB,710862,NJ007,"Freehold-Downer-Urban land complex, 0 to 5 percent slopes",Largest and most common Freehold map unit near point.
2623,CAS4,CAP4,Pyne Poynt,Pyne Poynt,Camden,,,39.9545,-75.1140,39.9545,-75.1140,School Lawn,,,Howell,CAP4,Howell,HowB,710872,NJ007,"Howell-Urban land complex, 0 to 5 percent slopes.",Only Howell map unit near point.
2635,CAS5,CAP5,Aquarium,Aquarium,Camden,,,39.9461,-75.1306,39.9461,-75.1306,Landscape Lawn,,,UNK,CAP5,UNK,No Data Cam,No Data Cam,,No Data Cam,
2646,CAS5,CAP6,Aquarium,Aquarium,Camden,,,39.9461,-75.1306,39.9461,-75.1306,Bare Rain Garden,,,UNK,CAP6,UNK,No Data Cam,No Data Cam,,No Data Cam,
2650,CAS6,CAP7,Cooper Sprouts,Cooper Sprouts,Camden,,,39.9369,-75.1155,39.9369,-75.1155,Community Garden,,,UNK,CAP7,UNK,No Data Cam,No Data Cam,,No Data Cam,
2660,CAS7,CAP8,Ferry Library,Ferry Library ,Camden,,,39.9195,-75.1108,39.9195,-75.1108,Passive Lawn,,,Howell,CAP8,Howell,HowB,710872,NJ007,"Howell-Urban land complex, 0 to 5 percent slopes.",Only Howell map unit near point.
2671,CAS8,CAP9,Beckett Street Garden,Beckett Street Garden,Camden,,,39.9373,-75.1245,39.9373,-75.1245,Urban Garden,,,Howell,CAP9,Howell,HowB,710872,NJ007,"Howell-Urban land complex, 0 to 5 percent slopes.",Only Howell map unit near point.
2685,CAS9,CAP10,Ferry Avenue MUA,Ferry Avenue MUA,Camden,,,39.9241,-75.1218,39.9241,-75.1218,Rain Garden,,,Buddtown,CAP10,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2698,CAS10,CAP11,Neighborhood Center,Neighborhood Center,Camden,,,39.9300,-75.1251,39.9300,-75.1251,Passive Lawn,,,UNK,CAP11,UNK,No Data Cam,No Data Cam,,No Data Cam,
2708,CAS11,CAP12,Liney Ditch Camel,Liney Ditch Camel,Camden,,,39.9220,-75.1224,39.9220,-75.1224,Park,,,UNK,CAP12,UNK,No Data Cam,No Data Cam,,No Data Cam,
2719,CAS12,CAP13,Liney Ditch Garden,Liney Ditch Garden,Camden,,,39.9226,-75.1221,39.9226,-75.1221,Park,,,UNK,CAP13,UNK,No Data Cam,No Data Cam,,No Data Cam,
2728,CAS13,CAP14,Farnham Park,Farnham Park,Camden,,,39.9335,-75.0963,39.9335,-75.0963,Park,,,Buddtown,CAP14,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2736,CAS13,CAP15,Farnham Park,Farnham Park,Camden,,,39.9335,-75.0963,39.9335,-75.0963,Rain Garden,,,Buddtown,CAP15,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2740,CAS14,CAP16,Urban Promise School,Urban Promise School,Camden,,,39.9481,-75.0722,39.9481,-75.0722,Passive Lawn,,,Buddtown,CAP16,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2754,CAS15,CAP17,Urban Promise Rain Garden,Urban Promise Rain Garden,Camden,,,39.9481,-75.0722,39.9481,-75.0722,Rain Garden,,,Buddtown,CAP17,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2755,CAS16,CAP18,Octavius Catto School,Octavius Catto School,Camden,,,39.9482,-75.0809,39.9482,-75.0809,Passive Lawn,,,UNK,CAP18,UNK,No Data Cam,No Data Cam,,No Data Cam,
2765,CAS17,CAP19,Octavius Catto Rain Garden,Octavius Catto Rain Garden,Camden,,,39.9482,-75.0809,39.9482,-75.0809,Rain Garden,,,UNK,CAP19,UNK,No Data Cam,No Data Cam,,No Data Cam,
2766,CAS18,CAP20,Baird CSO,Baird CSO,Camden,,,39.9380,-75.0947,39.9380,-75.0947,Passive Lawn,,,UNK,CAP20,UNK,No Data Cam,No Data Cam,,No Data Cam,
2774,CAS19,CAP21,Baird CSO Rain Garden,Baird CSO Rain Garden,Camden,,,39.9380,-75.0947,39.9380,-75.0947,Rain Garden,,,Buddtown,CAP21,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2775,CAS20,CAP22,Thorndyke CSO,Thorndyke CSO,Camden,,,39.9370,-75.0904,39.9370,-75.0904,Passive Lawn,,,UNK,CAP22,UNK,No Data Cam,No Data Cam,,No Data Cam,
2784,CAS21,CAP23,Thorndyke CSO Rain Garden 2,Thorndyke CSO Rain Garden 2,Camden,,,39.9370,-75.0904,39.9370,-75.0904,Rain Garden,,,UNK,CAP23,UNK,No Data Cam,No Data Cam,,No Data Cam,
2785,CAS22,CAP24,Saddlers Woods,Saddlers Woods,Camden,,,39.9013,-75.0587,39.9013,-75.0587,Woods,,,UNK,CAP24,UNK,No Data Cam,No Data Cam,,No Data Cam,
2795,CAS23,CAP25,Brimm School,Brimm School,Camden,,,39.9241,-75.0955,39.9241,-75.0955,Gravel Parking Lot,,,UNK,CAP25,UNK,No Data Cam,No Data Cam,,No Data Cam,
2806,CAS24,CAP26,Haddon,Haddon,Camden,,,39.9237,-75.0914,39.9237,-75.0914,Construction Area,,,UNK,CAP26,UNK,No Data Cam,No Data Cam,,No Data Cam,
2818,CAS25,CAP27,Yorkship Elementary,Yorkship Elementary,Camden,,,39.9046,-75.1044,39.9046,-75.1044,Gravel Parking Lot,,,UNK,CAP27,UNK,No Data Cam,No Data Cam,,No Data Cam,
2830,CAS26,CAP28,Medford WMA,Medford WMA,Camden,,,39.9275,-74.8409,39.9275,-74.8409,Woods,,,Buddtown,CAP28,Buddtown,WefB,777779,NJ007,"Westphalia-Buddtown-Urban land complex, 0 to 5 percent slopes",Buddtown majority area map unit in HUC. Matches low slopes of nearby map units.
2839,OS1,OP1,3121 Bedford Ave,Adams 1,Omaha,,,41.2851,-95.9653,41.2851,-95.9653,,,Adams 1,Judson,OP1,Judson,7234,1710950,NE055,"Judson silty clay loam, 2 to 6 percent slopes",Judson map unit that contains the point.
2846,OS1,OP2,3121 Bedford Ave,Adams 2,Omaha,,,41.2859,-95.9651,41.2859,-95.9651,,,Adams 2,Judson,OP2,Judson,7234,1710950,NE055,"Judson silty clay loam, 2 to 6 percent slopes",Judson map unit that contains the point.
2852,OS2,OP3,3434 Cuming St,Bemis 1,Omaha,,,41.2684,-95.9620,41.2684,-95.9620,,,Bemis 1,Pohocco,OP3,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2858,OS2,OP4,3434 Cuming St,Bemis 2,Omaha,,,41.2686,-95.9654,41.2686,-95.9654,,,Bemis 2,Pohocco,OP4,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2864,OS2,OP5,3434 Cuming St,Bemis 3,Omaha,,,41.2691,-95.9664,41.2691,-95.9664,,,Bemis 3,Pohocco,OP5,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2867,OS3,OP6,550 Turner Blvd,550 Turner Blvd,Omaha,,,41.2564,-95.9588,41.2564,-95.9588,,,,Pohocco,OP6,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Nearest and most widespread Pohocco map unit near point.
2873,OS4,OP7,4405 Fontenelle Blvd,Fontonelle 1,Omaha,,,41.2944,-95.9829,41.2944,-95.9829,,,Fontonelle 1,Judson,OP7,Judson,7234,1710950,NE055,"Judson silty clay loam, 2 to 6 percent slopes",Judson map unit that contains the point.
2878,OS4,OP8,4405 Fontenelle Blvd,Fontonelle 2,Omaha,,,41.2944,-95.9838,41.2944,-95.9838,,,Fontonelle 2,Judson,OP8,Judson,7234,1710950,NE055,"Judson silty clay loam, 2 to 6 percent slopes",Judson map unit that contains the point.
2885,OS5,OP9,2936 N 52nd St,Gallagher1,Omaha,,,41.2884,-95.9965,41.2884,-95.9965,,,Gallagher1,Contrary,OP9,Contrary,8153,1710967,NE055,"Contrary-Marshall silty clay loams, 6 to 11 percent slopes",Contrary map unit that contains the point.
2890,OS5,OP10,2936 N 52nd St,Gallagher 2,Omaha,,,41.2854,-95.9968,41.2854,-95.9968,,,Gallagher 2,Marshall,OP10,Marshall,8035,1710955,NE055,"Marshall-Contrary silty clay loams, 2 to 7 percent slopes",Marshall map unit that contains the point.
2899,OS6,OP11,3201 Woolworth Ave,Hanscom 1,Omaha,,,41.2407,-95.9585,41.2407,-95.9585,,,Hanscom 1,Contrary,OP11,Contrary,8157,1710969,NE055,"Contrary-Monona-Ida complex, 6 to 17 percent slopes",Contary map unit that contains the point.
2908,OS6,OP12,3201 Woolworth Ave,Hanscom 2,Omaha,,,41.2407,-95.9590,41.2407,-95.9590,,,Hanscom 2,Contrary,OP12,Contrary,8157,1710969,NE055,"Contrary-Monona-Ida complex, 6 to 17 percent slopes",Contary map unit that contains the point.
2914,OS6,OP13,3201 Woolworth Ave,Hanscom 3,Omaha,,,41.2432,-95.9577,41.2432,-95.9577,,,Hanscom 3,Contrary,OP13,Contrary,8157,1710969,NE055,"Contrary-Monona-Ida complex, 6 to 17 percent slopes",Contary map unit that contains the point.
2920,OS6,OP14,3201 Woolworth Ave,Hanscom 4,Omaha,,,41.2449,-95.9591,41.2449,-95.9591,,,Hanscom 4,Contrary,OP14,Contrary,8157,1710969,NE055,"Contrary-Monona-Ida complex, 6 to 17 percent slopes",Contary map unit that contains the point.
2928,OS7,OP15,4220 Q St NE,Hitchcock 1,Omaha,,,41.2075,-95.9776,41.2075,-95.9776,,,Hitchcock 1,Contrary,OP15,Contrary,8153,1710967,NE055,"Contrary-Marshall silty clay loams, 6 to 11 percent slopes",Contary map unit that contains the point.
2935,OS7,OP16,4220 Q St NE,Hitchcock 2,Omaha,,,41.2086,-95.9772,41.2086,-95.9772,,,Hitchcock 2,Contrary,OP16,Contrary,8153,1710967,NE055,"Contrary-Marshall silty clay loams, 6 to 11 percent slopes",Contary map unit that contains the point.
2945,OS8,OP17,3425 Leavenworth St,3425 Leavenworth St,Omaha,,,41.2521,-95.9631,41.2521,-95.9631,,,,Pohocco,OP17,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2952,OS9,OP18,Paxton Blvd,Paxton 1,Omaha,,,41.2966,-95.9643,41.2966,-95.9643,,,Paxton 1,Judson,OP18,Judson,9718,1710979,NE055,"Urban land-Udorthents-Judson complex, 0 to 11 percent slopes",Judson map unit that contains the point.
2956,OS9,OP19,Paxton Blvd,Paxton 2,Omaha,,,41.2961,-95.9642,41.2961,-95.9642,,,Paxton 2,Judson,OP19,Judson,9718,1710979,NE055,"Urban land-Udorthents-Judson complex, 0 to 11 percent slopes",Judson map unit that contains the point.
2962,OS9,OP20,Paxton Blvd,Paxton 3,Omaha,,,41.2960,-95.9653,41.2960,-95.9653,,,Paxton 3,Judson,OP20,Judson,9718,1710979,NE055,"Urban land-Udorthents-Judson complex, 0 to 11 percent slopes",Judson map unit that contains the point.
2970,OS10,OP21,20th and Pierce,20th and Pierce 1,Omaha,,,41.2477,-95.9419,41.2477,-95.9419,,,20th and Pierce 1,Pohocco,OP21,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2974,OS10,OP22,20th and Pierce,20th and Pierce 2,Omaha,,,41.2481,-95.9416,41.2481,-95.9416,,,20th and Pierce 2,Pohocco,OP22,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2977,OS11,OP23,Pine and 50th,Pine and 50th 1,Omaha,,,41.2435,-95.9904,41.2435,-95.9904,,,Pine and 50th 1,Pohocco,OP23,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2987,OS11,OP24,Pine and 50th,Pine and 50th 2,Omaha,,,41.2437,-95.9908,41.2437,-95.9908,,,Pine and 50th 2,Pohocco,OP24,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
2995,OS12,OP25,4020 Hoctor Blvd,4020 Hoctor Blvd,Omaha,,,41.2219,-95.9419,41.2219,-95.9419,,,,Pohocco,OP25,Pohocco,8140,1710964,NE055,"Pohocco-Judson silt loams, 11 to 40 percent slopes",Pohocco map unit that contains the point.
3003,OS13,OP26,Spring Lake Dr,Spring Lake Park 1,Omaha,,,41.2184,-95.9365,41.2184,-95.9365,,,Spring Lake Park 1,Monona,OP26,Monona,8100,1710958,NE055,"Monona-Pohocco-Ida silt loams, 17 to 33 percent slopes",Monona map unit that contains the point.
3007,OS13,OP27,Spring Lake Dr,Spring Lake Park 2,Omaha,,,41.2185,-95.9364,41.2185,-95.9364,,,Spring Lake Park 2,Monona,OP27,Monona,8100,1710958,NE055,"Monona-Pohocco-Ida silt loams, 17 to 33 percent slopes",Monona map unit that contains the point.
3010,OS13,OP28,Spring Lake Dr,Spring Lake Park 3,Omaha,,,41.2185,-95.9362,41.2185,-95.9362,,,Spring Lake Park 3,Monona,OP28,Monona,8100,1710958,NE055,"Monona-Pohocco-Ida silt loams, 17 to 33 percent slopes",Monona map unit that contains the point.
3013,OS13,OP29,Spring Lake Dr,Spring Lake Park 4,Omaha,,,41.2186,-95.9361,41.2186,-95.9361,,,Spring Lake Park 4,Monona,OP29,Monona,8100,1710958,NE055,"Monona-Pohocco-Ida silt loams, 17 to 33 percent slopes",Monona map unit that contains the point.
3016,OS14,OP30,Turner Blvd,Turner 1,Omaha,,,41.2488,-95.9626,41.2488,-95.9626,,,Turner 1,Pohocco,OP30,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
3021,OS14,OP31,Turner Blvd,Turner 2,Omaha,,,41.2494,-95.9625,41.2494,-95.9625,,,Turner 2,Pohocco,OP31,Pohocco,9720,1710983,NE055,"Urban land-Udorthents-Pohocco complex, 0 to 16 percent slopes",Pohocco map unit that contains the point.
3027,OS15,OP32,3104 Jefferson St,Upland 1,Omaha,,,41.1972,-95.9581,41.1972,-95.9581,,,Upland 1,Marshall,OP32,Marshall,9719,1710981,NE055,"Urban land-Udorthents-Marshall complex, 0 to 9 percent slopes",Marshall map unit that contains the point.
3032,OS15,OP33,3104 Jefferson St,Upland 2,Omaha,,,41.1964,-95.9582,41.1964,-95.9582,,,Upland 2,Marshall,OP33,Marshall,9719,1710981,NE055,"Urban land-Udorthents-Marshall complex, 0 to 9 percent slopes",Marshall map unit that contains the point.
3036,OS16,OP34,6831 Q St,Sewer Department Offices,Omaha,,,41.2055,-96.0179,41.2055,-96.0179,,,,Kennebec,OP34,Kennebec,7050,1710952,NE055,"Kennebec silt loam, occasionally flooded",Most widespread Kennebec map unit near point.
3042,OS17,OP35,5863 N 66 St,Orchard Park 1,Omaha,,,41.3137,-96.0130,41.3137,-96.0130,,,Orchard Park 1,Judson,OP35,Judson,9718,1710979,NE055,"Urban land-Udorthents-Judson complex, 0 to 11 percent slopes",Judson map unit that contains the point.
3047,OS17,OP36,5863 N 66 St,Orchard Park 2,Omaha,,,41.3137,-96.0130,41.3137,-96.0130,,,Orchard Park 2,Judson,OP36,Judson,9718,1710979,NE055,"Urban land-Udorthents-Judson complex, 0 to 11 percent slopes",Judson map unit that contains the point.
3051,RMIS1,RMIP1,Laura 7,Laura 7,Marshall Islands,,,7.1557,171.0359,7.1557,171.0359,,,,Ngedebus,RMIP1,,,,,,
3058,RMIS2,RMIP2,Delap Park,Delap Park,Marshall Islands,,,7.0891,171.3791,7.0891,171.3791,,,,Ngedebus,RMIP2,,,,,,
3060,RMIS3,RMIP3,Peace Park,Peace Park,Marshall Islands,,,7.0543,171.2375,7.0543,171.2375,,,,Majuro,RMIP3,,,,,,
3063,RMIS4,RMIP4,Airport Park,Airport Park,Marshall Islands,,,7.0614,171.2597,7.0614,171.2597,,,,Majuro,RMIP4,,,,,,
3064,RMIS5,RMIP5,CMI Arrak,CMI Arrak,Marshall Islands,,,7.1240,171.0509,7.1240,171.0509,"Surface, Road; Subsurface, Lagoon",,,Ngedebus,RMIP5,,,,,,
3066,RMIS6,RMIP6,CMI Bball,CMI Bball,Marshall Islands,,,7.1023,171.3778,7.1023,171.3778,,,,Ngedebus,RMIP6,,,,,,
3068,RMIS7,RMIP7,CMI Dorm,CMI Dorm,Marshall Islands,,,7.1035,171.3781,7.1035,171.3781,,,,Ngedebus,RMIP7,,,,,,
3071,RMIS8,RMIP8,Laura 1,Laura 1,Marshall Islands,,,7.1445,171.0364,7.1445,171.0364,,,,Ngedebus,RMIP8,,,,,,
3074,RMIS9,RMIP9,Airport Runway,Airport Runway,Marshall Islands,,,7.0622,171.2606,7.0622,171.2606,,,,Majuro,RMIP9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
